timestamp,open,high,low,close,volume
2026-01-11 20:36:33.635267,1.9077250664686543,1.9889015274965371,1.7715938649911045,1.9059650881918782,20618163.378042396
2026-01-11 21:36:33.635267,1.8294513680281956,1.974843794386709,1.8057278088736715,1.8388857810495656,23834296.5184881
2026-01-11 22:36:33.635267,1.9243508581594801,1.9593674547078779,1.8682496253168814,1.9321656106877498,28855682.230107598
2026-01-11 23:36:33.635267,2.045772654559896,2.207405132933193,1.8945256254676157,2.0412211553816317,32366587.291623767
2026-01-12 00:36:33.635267,1.8417079649966654,1.8905787657983604,1.6592557392394938,1.8407643959516518,12950997.675341452
2026-01-12 01:36:33.635267,1.843884549716467,1.9233563558866802,1.726888524589692,1.8449028438578456,38571344.1695954
2026-01-12 02:36:33.635267,2.0624784507805844,2.134265733504638,1.954773190678699,2.0623643983187594,25183656.114917
2026-01-12 03:36:33.635267,1.9704660685919664,2.0439124163563327,1.8137617399283579,1.968413515012751,35596741.03259325
2026-01-12 04:36:33.635267,1.8281019073067026,1.9729771099922613,1.7997959005988144,1.8310669155856474,30397027.779269163
2026-01-12 05:36:33.635267,1.9460292687888952,1.9596403930236208,1.8900541238859583,1.9505837143554219,25283012.894615438
2026-01-12 06:36:33.635267,1.840785299425159,1.8794078356542385,1.7236578707680486,1.8397044072883098,14658434.450114446
2026-01-12 07:36:33.635267,1.8379766728769387,2.0379237898595512,1.8292383929085196,1.8433872325376925,20038044.340835314
2026-01-12 08:36:33.635267,1.9303707472291345,1.9625905523713414,1.885141701627501,1.92800940177518,33705148.062527895
2026-01-12 09:36:33.635267,1.6873519896617812,1.9667465352109472,1.6746736233165103,1.6960148106894546,13545637.42165709
2026-01-12 10:36:33.635267,1.7242155526632748,1.7830969151429008,1.6260583133280881,1.7189084796077692,26799846.588739444
2026-01-12 11:36:33.635267,1.850546694578354,2.050248552219355,1.6102186164526224,1.8479267180344732,18346235.096399266
2026-01-12 12:36:33.635267,1.8031593181745162,1.8888907182797174,1.621791254595773,1.8017753939482988,33307788.765327003
2026-01-12 13:36:33.635267,1.9622748215500485,2.0080562966745426,1.9288767461134761,1.9565068964884293,34376287.212210454
2026-01-12 14:36:33.635267,1.8293878761629683,1.9667322460945094,1.5929878834327633,1.8202929221332214,19015822.64902895
