timestamp,open,high,low,close,volume
2026-01-11 20:36:32.968849,0.8721793124956284,0.9035188406464268,0.8196238887031182,0.8713746804915592,23195810.91001774
2026-01-11 21:36:32.968849,0.8417224314242135,0.8986878936860425,0.8328931957891644,0.8460631628621674,25147091.030599486
2026-01-11 22:36:32.968849,0.8784462721202122,0.8928355975342794,0.8572299519056656,0.8820136258576519,29326378.015794765
2026-01-11 23:36:32.968849,0.9257169716718823,0.986886345167531,0.8678019053022626,0.9236574075133339,28425294.15760113
2026-01-12 00:36:32.968849,0.8481786168411558,0.8672970428985285,0.7775526996627469,0.8477440663572005,19010225.873730723
2026-01-12 01:36:32.968849,0.8491820724621798,0.8802468521461972,0.8039256380518446,0.8496510373599468,33355577.885663316
2026-01-12 02:36:32.968849,0.9327247329903565,0.9602613650990465,0.8915715966507032,0.9326731544868514,26334628.75388514
2026-01-12 03:36:32.968849,0.8983989455330877,0.9266243038953695,0.8382379145496366,0.8974631202475831,34236369.516639315
2026-01-12 04:36:32.968849,0.8439102984752237,0.900321564452567,0.8328216079883617,0.8452790411102292,30337855.551120892
2026-01-12 05:36:32.968849,0.8892574933925133,0.8952894187887358,0.8678356811130206,0.8913386927419983,25558719.298120968
2026-01-12 06:36:32.968849,0.8497183692316436,0.8649239080201101,0.8040395422919941,0.8492194224483736,21571865.655671895
2026-01-12 07:36:32.968849,0.8484439933929606,0.9262568330362739,0.8450570119634535,0.850941607705919,21611194.243713118
2026-01-12 08:36:32.968849,0.8847682528640581,0.8974094704943126,0.8668642765353026,0.88368595118978,28822115.80043823
2026-01-12 09:36:32.968849,0.790363654718919,0.9005570573292108,0.7856378925464965,0.7944213610715694,18055233.76127905
2026-01-12 10:36:32.968849,0.8061073787254642,0.8290853731526285,0.7669408000980507,0.8036262093943617,26373853.292279996
2026-01-12 11:36:32.968849,0.8550887716104213,0.9323269010200491,0.7618828951882537,0.8538781496190289,22129547.68006373
2026-01-12 12:36:32.968849,0.8369936969493378,0.8704867985234824,0.7662553250393159,0.8363513045424527,31329599.86898938
2026-01-12 13:36:32.968849,0.8987281646486813,0.9162820809463172,0.8850870666501325,0.8960864364628377,33186151.227269813
2026-01-12 14:36:32.968849,0.8482796976691347,0.9010789175402015,0.7557460040594292,0.8440624045760755,22531400.70346931
2026-01-12 15:36:32.968849,0.8268753658888758,0.8546477249699842,0.8211223775171149,0.8243667270971827,43331357.55426441
2026-01-12 16:36:32.968849,0.9500734054794828,0.9653169666075759,0.9429204363786498,0.9553494399773974,27179004.229224946
2026-01-12 17:36:32.968849,0.875223686203749,0.9354964860870336,0.8599755166998498,0.8785963812813841,17513466.49868611
2026-01-12 18:36:32.968849,0.8916751715642153,0.9061126370725713,0.8823438208252787,0.8933497160611378,31307247.90612459
2026-01-12 19:36:32.968849,0.8297910633231306,0.8679744407636347,0.7701918978375591,0.829726118045709,25480362.09439371
2026-01-12 20:36:32.968849,0.8704167244737915,0.8977157979091263,0.7700352844172865,0.8690670832287131,27868552.11138717
2026-01-12 21:36:32.968849,0.8979837415357397,0.9291687004611695,0.8281585702236693,0.8999431260034005,25034166.85346683
2026-01-12 22:36:32.968849,0.8459335471672454,0.9186713812128521,0.7820769206999256,0.8454598357731775,25758485.143131938
2026-01-12 23:36:32.968849,0.9129917292307372,0.9359055689236743,0.899298658166942,0.9150654035943238,26260025.384893827
2026-01-13 00:36:32.968849,0.8704976992477463,0.9270177249841367,0.8499396011456871,0.8720976088890935,19317117.706008144
2026-01-13 01:36:32.968849,0.8834660165230629,0.910054534981236,0.8577045693498536,0.8872100280164962,17315920.055829823
2026-01-13 02:36:32.968849,0.8721426856455851,0.9300639981586916,0.8015474211437177,0.8745649680086336,44502355.72912096
2026-01-13 03:36:32.968849,0.9883215874617126,1.025617155647457,0.9658410790002665,0.9923456022838872,29892478.305978116
2026-01-13 04:36:32.968849,0.9009487075651332,0.9131638009596954,0.8091831699344791,0.9035940874696635,28513136.104837805
2026-01-13 05:36:32.968849,0.8605508299913502,0.8617586279513837,0.7962603821860175,0.8578392640811288,32077113.671424903
2026-01-13 06:36:32.968849,0.9426458867393458,0.9855262578394202,0.933148252888575,0.9453383964087075,31399222.540109616
2026-01-13 07:36:32.968849,0.8594536015792212,0.8829833886889005,0.8215274199757067,0.8527195506250168,29556613.869020868
2026-01-13 08:36:32.968849,0.9196791818998752,0.9267729308567285,0.895366000927809,0.9183201106519047,41066861.71610993
2026-01-13 09:36:32.968849,0.8233208347857852,0.8427019646779325,0.8193685238921823,0.8228645495048159,22932247.65095587
2026-01-13 10:36:32.968849,0.8484964349298614,0.8910927722885299,0.8205793924324968,0.8506870163869059,35050304.09506038
2026-01-13 11:36:32.968849,0.9225144107813881,0.9439186301734835,0.8945763681341514,0.9205803362685524,20205959.528031774
2026-01-13 12:36:32.968849,0.9456978569103228,0.9846016068179616,0.858978028928086,0.9473338204537053,26268099.531752676
2026-01-13 13:36:32.968849,0.9213564075955228,0.9412560902424644,0.9090521366908872,0.9210192874178948,18910039.572796043
2026-01-13 14:36:32.968849,0.915281231125768,0.9903017256418689,0.8721164256906049,0.9083052167018462,21671415.352259886
2026-01-13 15:36:32.968849,0.9001227799466329,0.9216563321360769,0.8389402956188179,0.9003822518331077,29289380.339084525
